t,MV,MVP,MVI,MVD,PV,DV,SP,Man
3.100000000000000000e+01,5.000000000000000000e+01,9.278062514336841105e+01,-5.248127727949317034e+01,9.700652136124759295e+00,4.535197902174843421e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
3.200000000000000000e+01,5.000000000000000000e+01,9.228609935375092732e+01,-5.098333123239693521e+01,8.697231878646006109e+00,4.548558856396709871e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
3.300000000000000000e+01,5.000000000000000000e+01,9.178806667583081946e+01,-4.953403213229847779e+01,7.745965456467656551e+00,4.562003022350411641e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
3.400000000000000000e+01,5.000000000000000000e+01,9.128693226124190119e+01,-4.813128493697259103e+01,6.844352675730691615e+00,4.575520100926821954e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
3.500000000000000000e+01,5.000000000000000711e+01,9.078308001167361851e+01,-4.677309148418722629e+01,5.990011472513608659e+00,4.589100335699765765e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
3.600000000000000000e+01,4.999999999999999289e+01,9.027687360018214235e+01,-4.545754594790596315e+01,5.180672347723819016e+00,4.602734486823588611e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
3.700000000000000000e+01,5.000000000000000000e+01,8.976865744416447512e+01,-4.418283050811565715e+01,4.414173063951179365e+00,4.616413806166282541e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
3.800000000000000000e+01,4.999999999999999289e+01,8.925875763227705306e+01,-4.294721122423504056e+01,3.688453591957985722e+00,4.630130013619866247e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
3.900000000000000000e+01,5.000000000000000000e+01,8.874748280747178342e+01,-4.174903410253101299e+01,3.001551295059228242e+00,4.643875274532452124e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
4.000000000000000000e+01,5.000000000000000000e+01,8.823512500822100435e+01,-4.058672134842082357e+01,2.351596340199820112e+00,4.657642178209052020e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
4.100000000000000000e+01,5.000000000000000000e+01,8.772196046990501372e+01,-3.945876779496707343e+01,1.736807325062057483e+00,4.671423717430702993e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
4.200000000000000000e+01,5.000000000000000711e+01,8.720825038824132491e+01,-3.836373749927843591e+01,1.155487111037112102e+00,4.685213268943829235e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
4.300000000000000000e+01,5.000000000000000000e+01,8.669424164654830633e+01,-3.730026049892241247e+01,6.060188523741040223e-01,4.699004574874044238e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
4.400000000000000000e+01,5.000000000000000000e+01,8.618016750855002783e+01,-3.626702972082520660e+01,8.686221227517915144e-02,4.712791725020781541e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
4.500000000000000000e+01,5.000000000000000711e+01,8.566624827834800726e+01,-3.526279803548640501e+01,-4.034502428615989178e-01,4.726569139991136126e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
4.600000000000000000e+01,5.000000000000000711e+01,8.515269192911115681e+01,-3.428637544967755701e+01,-8.663164794335991292e-01,4.740331555133339236e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
4.700000000000000000e+01,5.000000000000000000e+01,8.463969470195935685e+01,-3.333662643110956481e+01,-1.303068270849791821e+00,4.754074005232088496e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
4.800000000000000000e+01,5.000000000000000000e+01,8.412744167644846982e+01,-3.241246735886450381e+01,-1.714974317583967345e+00,4.767791809929794056e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000000e+01,8.361610731399684937e+01,-3.151286409367564900e+01,-2.103243220321200813e+00,4.781480559839435784e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,8.310585597553181003e+01,-3.063682966242160433e+01,-2.469026313110207038e+00,4.795136103316410470e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
5.100000000000000000e+01,5.000000000000000000e+01,8.259684241457208032e+01,-2.978342205146067201e+01,-2.813420363111407418e+00,4.808754533858237323e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
5.200000000000000000e+01,5.000000000000000000e+01,8.208921224690674023e+01,-2.895174210368802292e+01,-3.137470143218717311e+00,4.822332178102475098e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
5.300000000000000000e+01,5.000000000000000000e+01,8.158310239797562247e+01,-2.814093151443731600e+01,-3.442170883538307358e+00,4.835865584394608163e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
5.400000000000000000e+01,5.000000000000000000e+01,8.107864152900407362e+01,-2.735017092157776730e+01,-3.728470607426307204e+00,4.849351511898987610e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
5.500000000000000000e+01,5.000000000000000000e+01,8.057595044289509190e+01,-2.657867808537607957e+01,-3.997272357519010999e+00,4.862786920227179621e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
5.600000000000000000e+01,5.000000000000000000e+01,8.007514247083507541e+01,-2.582570615390169522e+01,-4.249436316933379310e+00,4.876168959559281291e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
5.700000000000000000e+01,5.000000000000000000e+01,7.957632384052411112e+01,-2.509054200995216277e+01,-4.485781830571948348e+00,4.889494961234922243e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
5.800000000000000000e+01,4.999999999999999289e+01,7.907959402689856176e+01,-2.437250469566425437e+01,-4.707089331234308283e+00,4.902762428791777438e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
5.900000000000000000e+01,5.000000000000000711e+01,7.858504608617253950e+01,-2.367094391115619345e+01,-4.914102175016344276e+00,4.915969029430434034e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
6.000000000000000000e+01,5.000000000000000000e+01,7.809276697398703959e+01,-2.298523858372044870e+01,-5.107528390266590002e+00,4.929112585885496856e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
6.100000000000000000e+01,5.000000000000000000e+01,7.760283784841634258e+01,-2.231479550424664993e+01,-5.288042344169691766e+00,4.942191068683705168e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
6.200000000000000000e+01,5.000000000000000000e+01,7.711533435854855156e+01,-2.165904802771524729e+01,-5.456286330833303388e+00,4.955202588770821137e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
6.300000000000000000e+01,5.000000000000000000e+01,7.663032691931996965e+01,-2.101745483474475407e+01,-5.612872084575213805e+00,4.968145390489820556e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
6.400000000000000000e+01,5.000000000000000000e+01,7.614788097325477167e+01,-2.038949875132446721e+01,-5.758382221930302691e+00,4.981017844893823110e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
6.500000000000000000e+01,5.000000000000000000e+01,7.566805723972697706e+01,-1.977468562399269558e+01,-5.893371615734281477e+00,4.993818443377922733e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
6.600000000000000000e+01,5.000000000000000000e+01,7.519091195233554004e+01,-1.917254324785445263e+01,-6.018368704481086517e+00,5.006545791614848895e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
6.700000000000000000e+01,5.000000000000000000e+01,7.471649708495397135e+01,-1.858262034495278670e+01,-6.133876740001183769e+00,5.019198603780107248e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
6.800000000000000000e+01,5.000000000000000711e+01,7.424486056698950165e+01,-1.800448559062458997e+01,-6.240374976364909898e+00,5.031775697052907503e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
6.900000000000000000e+01,5.000000000000000000e+01,7.377604648836235413e+01,-1.743772668558474592e+01,-6.338319802777607315e+00,5.044275986379849996e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
7.000000000000000000e+01,5.000000000000000000e+01,7.331009529469052666e+01,-1.688194947158673997e+01,-6.428145823103786682e+00,5.056698479488939313e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
7.100000000000000000e+01,5.000000000000000000e+01,7.284704397314355617e+01,-1.633677708861079125e+01,-6.510266884532764919e+00,5.069042272142092997e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
7.200000000000000000e+01,4.999999999999999289e+01,7.238692622940639865e+01,-1.580184917162593905e+01,-6.585077057780460486e+00,5.081306543614874727e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
7.300000000000000000e+01,5.000000000000000000e+01,7.192977265617341232e+01,-1.527682108506397185e+01,-6.652951571109440465e+00,5.093490552392691484e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
7.400000000000000000e+01,5.000000000000000000e+01,7.147561089357360231e+01,-1.476136319323249424e+01,-6.714247700341108960e+00,5.105593632073234289e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e+01,7.102446578190813398e+01,-1.425516016497535077e+01,-6.769305616932784098e+00,5.117615187465386839e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
7.600000000000000000e+01,5.000000000000000000e+01,7.057635950706436745e+01,-1.375791031097086048e+01,-6.818449196093507858e+00,5.129554690875329470e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
7.700000000000000000e+01,5.000000000000000000e+01,7.013131173895223469e+01,-1.326932495213121754e+01,-6.861986786821017148e+00,5.141411678570960930e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
7.800000000000000000e+01,5.000000000000000000e+01,6.968933976329373081e+01,-1.278912781764155682e+01,-6.900211945652174883e+00,5.153185747416215179e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000000e+01,6.925045860707953693e+01,-1.231705447124343777e+01,-6.933404135836098270e+00,5.164876551667224192e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000000e+01,6.881468115799277996e+01,-1.185285176443488453e+01,-6.961829393557895429e+00,5.176483799922672802e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
8.100000000000000000e+01,5.000000000000000000e+01,6.838201827808531164e+01,-1.139627731532046440e+01,-6.985740962764846351e+00,5.188007252221032672e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,6.795247891197894319e+01,-1.094709901190584844e+01,-7.005379900073095634e+00,5.199446717277746188e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
8.300000000000000000e+01,5.000000000000000000e+01,6.752607018985005993e+01,-1.050509453868532717e+01,-7.020975651164731879e+00,5.210802049855696794e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000000e+01,6.710279752544599319e+01,-1.007005092542944524e+01,-7.032746600016547944e+00,5.222073148262694531e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
8.500000000000000000e+01,5.000000000000000000e+01,6.668266470936679013e+01,-9.641764117125344313e+00,-7.040900592241446709e+00,5.233259951969928636e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
8.600000000000000000e+01,5.000000000000000000e+01,6.626567399783795054e+01,-9.220038564077444931e+00,-7.045635433760505606e+00,5.244362439345658800e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
8.700000000000000000e+01,5.000000000000000000e+01,6.585182619718761998e+01,-8.804686831219976639e+00,-7.047139365967643343e+00,5.255380625498709435e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000000e+01,6.544112074423087222e+01,-8.395529225735961276e+00,-7.045591518494910943e+00,5.266314560226530261e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,6.503355578275616722e+01,-7.992393442123981728e+00,-7.041162340632185490e+00,5.277164326062887767e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
9.000000000000000000e+01,5.000000000000000000e+01,6.462912823629815762e+01,-7.595114223890751859e+00,-7.034014012407405758e+00,5.287930036420451074e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
9.100000000000000000e+01,5.000000000000000000e+01,6.422783387737320027e+01,-7.203533041088323152e+00,-7.024300836284877114e+00,5.298611833823784423e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
9.200000000000000000e+01,5.000000000000000000e+01,6.382966739334501227e+01,-6.817497782950017182e+00,-7.012169610394995090e+00,5.309209888228438956e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
9.300000000000000000e+01,5.000000000000000000e+01,6.343462244908086234e+01,-6.436862464916245585e+00,-6.997759984164616753e+00,5.319724395422085195e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
9.400000000000000000e+01,5.000000000000000000e+01,6.304269174654977093e+01,-6.061486949371763799e+00,-6.981204797178007126e+00,5.330155575503758314e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
9.500000000000000000e+01,5.000000000000000000e+01,6.265386708150898443e+01,-5.691236679451970204e+00,-6.962630402057014223e+00,5.340503671437539879e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+01,6.226813939741580839e+01,-5.325982425301408085e+00,-6.942156972114400304e+00,5.350768947677123322e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
9.700000000000000000e+01,5.000000000000000000e+01,6.188549883669729468e+01,-4.965600042200370545e+00,-6.919898794496924133e+00,5.360951688857903719e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000000e+01,6.150593478950284521e+01,-4.609970240000880182e+00,-6.895964549501965024e+00,5.371052198553373103e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000000e+01,6.112943594005989212e+01,-4.258978363341251239e+00,-6.870457576718640880e+00,5.381070798092785878e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.000000000000000000e+02,5.000000000000000000e+01,6.075599031074570888e+01,-3.912514182130867546e+00,-6.843476128614841336e+00,5.391007825437155532e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.010000000000000000e+02,5.000000000000000000e+01,6.038558530398486823e+01,-3.570471691824224969e+00,-6.815113612160643264e+00,5.400863634110829992e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000000e+01,6.001820774207502751e+01,-3.232748923022520593e+00,-6.785458819052506918e+00,5.410638592185989637e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.030000000000000000e+02,5.000000000000000000e+01,5.965384390503999867e+01,-2.899247759965160931e+00,-6.754596145074837743e+00,5.420333081317552626e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.040000000000000000e+02,5.000000000000000000e+01,5.929247956660390884e+01,-2.569873767493108474e+00,-6.722605799110800362e+00,5.429947495826094439e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.050000000000000000e+02,5.000000000000000000e+01,5.893410002837552497e+01,-2.244536026085236280e+00,-6.689564002290288691e+00,5.439482241826476638e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.060000000000000000e+02,5.000000000000000000e+01,5.857869015232888898e+01,-1.923146974589825753e+00,-6.655543177739063232e+00,5.448937736400030474e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.070000000000000000e+02,5.000000000000000000e+01,5.822623439166030579e+01,-1.605622260287554504e+00,-6.620612131372751286e+00,5.458314406808204922e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.080000000000000000e+02,5.000000000000000000e+01,5.787671682009983698e+01,-1.291880595942729748e+00,-6.584836224157107232e+00,5.467612689745701005e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.090000000000000000e+02,5.000000000000000000e+01,5.753012115975087681e+01,-9.818436235142735669e-01,-6.548277536236603247e+00,5.476833030631216559e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,5.718643080752780605e+01,-6.754357842130120915e-01,-6.510995023314793961e+00,5.485975882934000936e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,5.684562886025882733e+01,-3.725841946074739397e-01,-6.473044665651353391e+00,5.495041707534515751e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.120000000000000000e+02,5.000000000000000000e+01,5.650769813851748324e+01,-7.321852849355803272e-02,-6.434479610023925211e+00,5.504030972117561760e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.130000000000000000e+02,5.000000000000000000e+01,5.617262120924398516e+01,2.227290957419221229e-01,-6.395350304985907286e+00,5.512944150596328541e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.140000000000000000e+02,5.000000000000000000e+01,5.584038040721390672e+01,5.153242225225254103e-01,-6.355704629736432132e+00,5.521781722565886241e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.150000000000000000e+02,5.000000000000000000e+01,5.551095785540939431e+01,8.046301614940931657e-01,-6.315588016903487478e+00,5.530544172784715329e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.160000000000000000e+02,5.000000000000000000e+01,5.518433548434528291e+01,1.090708085181924858e+00,-6.275043569527207765e+00,5.539231990682910123e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.170000000000000000e+02,5.000000000000000000e+01,5.486049505040090679e+01,1.373617122114985989e+00,-6.234112172515892780e+00,5.547845669895818332e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.180000000000000000e+02,5.000000000000000000e+01,5.453941815320379760e+01,1.653414445632912511e+00,-6.192832598836710112e+00,5.556385707821847575e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.190000000000000000e+02,5.000000000000000000e+01,5.422108625211257049e+01,1.930155358574867641e+00,-6.151241610687438133e+00,5.564852605203330427e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.200000000000000000e+02,5.000000000000000000e+01,5.390548068184023833e+01,2.203893374047418696e+00,-6.109374055887657029e+00,5.573246865729295507e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.210000000000000000e+02,5.000000000000000000e+01,5.359258266726104836e+01,2.474680292452016594e+00,-6.067262959713064951e+00,5.581568995659125676e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.220000000000000000e+02,5.000000000000000000e+01,5.328237333743869186e+01,2.742566274950235083e+00,-6.024939612388926946e+00,5.589819503466080164e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.230000000000000000e+02,5.000000000000000000e+01,5.297483373891409286e+01,3.007599913532486902e+00,-5.982433652446579764e+00,5.597998899499731351e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.240000000000000000e+02,5.000000000000000000e+01,5.266994484828818912e+01,3.269828297850058796e+00,-5.939773146138247917e+00,5.606107695666408119e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.250000000000000000e+02,5.000000000000000000e+01,5.236768758413342795e+01,3.529297078962653877e+00,-5.896984663096081825e+00,5.614146405126768968e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.260000000000000000e+02,5.000000000000000000e+01,5.206804281826684644e+01,3.786050530145298687e+00,-5.854093348412145126e+00,5.622115542009692035e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.270000000000000000e+02,5.000000000000000000e+01,5.177099138641487741e+01,4.040131604893701933e+00,-5.811122991308579344e+00,5.630015621141680526e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.280000000000000000e+02,5.000000000000000000e+01,5.147651409829979485e+01,4.291581992258404199e+00,-5.768096090558199052e+00,5.637847157791038910e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.290000000000000000e+02,5.000000000000000000e+01,5.118459174717564508e+01,4.540442169633287506e+00,-5.725033916808932588e+00,5.645610667426115015e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.300000000000000000e+02,5.000000000000000000e+01,5.089520511883979736e+01,4.786751453118633037e+00,-5.681956571958430402e+00,5.653306665486906013e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.310000000000000000e+02,5.000000000000000000e+01,5.060833500014641118e+01,5.030548045570768956e+00,-5.638883045717180131e+00,5.660935667169398755e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.320000000000000000e+02,5.000000000000000000e+01,5.032396218704518276e+01,5.271869082448189303e+00,-5.595831269493372062e+00,5.668498187222024853e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.330000000000000000e+02,5.000000000000000000e+01,5.004206749216854178e+01,5.510750675557208211e+00,-5.552818167725749987e+00,5.675994739753622298e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.340000000000000000e+02,5.000000000000000000e+01,4.976263175198989330e+01,5.747227954794197124e+00,-5.509859706784090427e+00,5.683425838052376378e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.350000000000000000e+02,5.000000000000000000e+01,4.948563583357269380e+01,5.981335107980509491e+00,-5.466970941553203289e+00,5.690791994415175736e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.360000000000000000e+02,5.000000000000000000e+01,4.921106064093119414e+01,6.213105418877448827e+00,-5.424166059808642970e+00,5.698093719986883343e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.370000000000000000e+02,5.000000000000000000e+01,4.893888712102167915e+01,6.442571303466890775e+00,-5.381458424488569925e+00,5.705331524609061944e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.380000000000000000e+02,5.000000000000000000e+01,4.866909626938124944e+01,6.669764344580613624e+00,-5.338860613961863066e+00,5.712505916677639561e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.390000000000000000e+02,5.000000000000000000e+01,4.840166913543338012e+01,6.894715324951732782e+00,-5.296384460385112902e+00,5.719617403009145562e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.400000000000000000e+02,5.000000000000000000e+01,4.813658682747398387e+01,7.117454258767153874e+00,-5.254041086241137748e+00,5.726666488715022751e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.410000000000000000e+02,5.000000000000000000e+01,4.787383051735648820e+01,7.338010421785641668e+00,-5.211840939142129869e+00,5.733653677083691491e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.420000000000000000e+02,5.000000000000000000e+01,4.761338144488790647e+01,7.556412380094029935e+00,-5.169793824981936403e+00,5.740579469469913931e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.430000000000000000e+02,5.000000000000000000e+01,4.735522092195279953e+01,7.772688017560037466e+00,-5.127908939512836994e+00,5.747444365191165616e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.440000000000000000e+02,5.000000000000000000e+01,4.709933033637607025e+01,7.986864562047509608e+00,-5.086194898423579858e+00,5.754248861430606610e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.450000000000000000e+02,5.000000000000000000e+01,4.684569115553972551e+01,8.198968610447451510e+00,-5.044659765987176137e+00,5.760993453146376453e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.460000000000000000e+02,5.000000000000000000e+01,4.659428492976392988e+01,8.409026152583869873e+00,-5.003311082347799754e+00,5.767678632986863363e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.470000000000000000e+02,5.000000000000000000e+01,4.634509329546536094e+01,8.617062594044341495e+00,-4.962155889509703321e+00,5.774304891211671986e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.480000000000000000e+02,5.000000000000000000e+01,4.609809797810317633e+01,8.823102777987028134e+00,-4.921200756090203576e+00,5.780872715617989854e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.490000000000000000e+02,5.000000000000000000e+01,4.585328079492367692e+01,9.027171005970807016e+00,-4.880451800894483938e+00,5.787382591472102433e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.500000000000000000e+02,5.000000000000000000e+01,4.561062365751315895e+01,9.229291057855384395e+00,-4.839914715368542453e+00,5.793835001445779653e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.510000000000000000e+02,5.000000000000000000e+01,4.537010857416905907e+01,9.429486210813482927e+00,-4.799594784982541107e+00,5.800230425557299441e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.520000000000000000e+02,5.000000000000000000e+01,4.513171765209836650e+01,9.627779257497049770e+00,-4.759496909595416270e+00,5.806569341116872351e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.530000000000000000e+02,5.000000000000000000e+01,4.489543309945190686e+01,9.824192523396856558e+00,-4.719625622848763413e+00,5.812852222676249880e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.540000000000000000e+02,5.000000000000000000e+01,4.466123722720271161e+01,1.001874788343328859e+01,-4.679985110635999312e+00,5.819079541982296178e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.550000000000000000e+02,5.000000000000000000e+01,4.442911245087662309e+01,1.021146677781353773e+01,-4.640579228690159930e+00,5.825251767934335589e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.560000000000000000e+02,5.000000000000000000e+01,4.419904129214221200e+01,1.040237022719023052e+01,-4.601411519332442523e+00,5.831369366545057176e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
1.570000000000000000e+02,5.000000000000000000e+01,4.397100638026805797e+01,1.059147884715213372e+01,-4.562485227420191691e+00,5.837432800904832675e+01,5.000000000000000000e+01,7.010999999999999943e+01,1.000000000000000000e+00
